,group_code,ruby,date,count_1day,count_7days,jp_order
0,131016,ちよだく,2020-04-22,3.0,6.0,35
1,131016,ちよだく,2020-04-23,0.0,4.0,35
2,131016,ちよだく,2020-04-24,1.0,4.0,35
3,131016,ちよだく,2020-04-25,0.0,4.0,35
4,131016,ちよだく,2020-04-26,0.0,4.0,35
5,131016,ちよだく,2020-04-27,0.0,4.0,35
6,131016,ちよだく,2020-04-28,1.0,5.0,35
7,131016,ちよだく,2020-04-29,0.0,2.0,35
8,131016,ちよだく,2020-04-30,0.0,2.0,35
9,131016,ちよだく,2020-05-01,3.0,4.0,35
10,131016,ちよだく,2020-05-02,1.0,5.0,35
11,131016,ちよだく,2020-05-03,2.0,7.0,35
12,131016,ちよだく,2020-05-04,1.0,8.0,35
13,131016,ちよだく,2020-05-05,5.0,12.0,35
14,131016,ちよだく,2020-05-06,0.0,12.0,35
15,131016,ちよだく,2020-05-07,0.0,12.0,35
16,131016,ちよだく,2020-05-08,0.0,9.0,35
17,131016,ちよだく,2020-05-09,0.0,8.0,35
18,131016,ちよだく,2020-05-10,1.0,7.0,35
19,131016,ちよだく,2020-05-11,4.0,10.0,35
20,131016,ちよだく,2020-05-12,0.0,5.0,35
21,131016,ちよだく,2020-05-13,2.0,7.0,35
22,131016,ちよだく,2020-05-14,0.0,7.0,35
23,131016,ちよだく,2020-05-15,0.0,7.0,35
24,131016,ちよだく,2020-05-16,0.0,7.0,35
25,131016,ちよだく,2020-05-17,0.0,6.0,35
26,131016,ちよだく,2020-05-18,0.0,2.0,35
27,131016,ちよだく,2020-05-19,0.0,2.0,35
28,131016,ちよだく,2020-05-20,0.0,0.0,35
29,131016,ちよだく,2020-05-21,0.0,0.0,35
30,131016,ちよだく,2020-05-22,0.0,0.0,35
31,131016,ちよだく,2020-05-23,0.0,0.0,35
32,131016,ちよだく,2020-05-24,0.0,0.0,35
33,131016,ちよだく,2020-05-25,0.0,0.0,35
34,131016,ちよだく,2020-05-26,0.0,0.0,35
35,131016,ちよだく,2020-05-27,0.0,0.0,35
36,131016,ちよだく,2020-05-28,0.0,0.0,35
37,131016,ちよだく,2020-05-29,0.0,0.0,35
38,131016,ちよだく,2020-05-30,0.0,0.0,35
39,131016,ちよだく,2020-05-31,0.0,0.0,35
40,131016,ちよだく,2020-06-01,0.0,0.0,35
41,131016,ちよだく,2020-06-02,0.0,0.0,35
42,131016,ちよだく,2020-06-03,0.0,0.0,35
43,131016,ちよだく,2020-06-04,1.0,1.0,35
44,131016,ちよだく,2020-06-05,0.0,1.0,35
45,131016,ちよだく,2020-06-06,0.0,1.0,35
46,131016,ちよだく,2020-06-07,0.0,1.0,35
47,131016,ちよだく,2020-06-08,0.0,1.0,35
48,131016,ちよだく,2020-06-09,0.0,1.0,35
49,131016,ちよだく,2020-06-10,0.0,1.0,35
50,131016,ちよだく,2020-06-11,0.0,0.0,35
51,131016,ちよだく,2020-06-12,0.0,0.0,35
52,131016,ちよだく,2020-06-13,0.0,0.0,35
53,131016,ちよだく,2020-06-14,0.0,0.0,35
54,131016,ちよだく,2020-06-15,0.0,0.0,35
55,131016,ちよだく,2020-06-16,0.0,0.0,35
56,131016,ちよだく,2020-06-17,0.0,0.0,35
57,131016,ちよだく,2020-06-18,0.0,0.0,35
58,131016,ちよだく,2020-06-19,0.0,0.0,35
59,131016,ちよだく,2020-06-20,0.0,0.0,35
60,131016,ちよだく,2020-06-21,0.0,0.0,35
61,131016,ちよだく,2020-06-22,0.0,0.0,35
62,131016,ちよだく,2020-06-23,0.0,0.0,35
63,131016,ちよだく,2020-06-24,1.0,1.0,35
64,131016,ちよだく,2020-06-25,0.0,1.0,35
65,131016,ちよだく,2020-06-26,1.0,2.0,35
66,131016,ちよだく,2020-06-27,0.0,2.0,35
67,131016,ちよだく,2020-06-28,1.0,3.0,35
68,131016,ちよだく,2020-06-29,0.0,3.0,35
69,131016,ちよだく,2020-06-30,0.0,3.0,35
70,131016,ちよだく,2020-07-01,0.0,2.0,35
71,131016,ちよだく,2020-07-02,0.0,2.0,35
72,131016,ちよだく,2020-07-03,0.0,1.0,35
73,131016,ちよだく,2020-07-04,0.0,1.0,35
74,131016,ちよだく,2020-07-05,0.0,0.0,35
75,131016,ちよだく,2020-07-06,0.0,0.0,35
76,131016,ちよだく,2020-07-07,0.0,0.0,35
77,131016,ちよだく,2020-07-08,2.0,2.0,35
78,131016,ちよだく,2020-07-09,1.0,3.0,35
79,131016,ちよだく,2020-07-10,0.0,3.0,35
80,131016,ちよだく,2020-07-11,0.0,3.0,35
81,131016,ちよだく,2020-07-12,0.0,3.0,35
82,131016,ちよだく,2020-07-13,0.0,3.0,35
83,131016,ちよだく,2020-07-14,0.0,3.0,35
84,131016,ちよだく,2020-07-15,4.0,5.0,35
85,131016,ちよだく,2020-07-16,0.0,4.0,35
86,131016,ちよだく,2020-07-17,3.0,7.0,35
87,131016,ちよだく,2020-07-18,3.0,10.0,35
88,131016,ちよだく,2020-07-19,1.0,11.0,35
89,131016,ちよだく,2020-07-20,0.0,11.0,35
90,131016,ちよだく,2020-07-21,3.0,14.0,35
91,131016,ちよだく,2020-07-22,1.0,11.0,35
92,131016,ちよだく,2020-07-23,0.0,11.0,35
93,131016,ちよだく,2020-07-24,3.0,11.0,35
94,131016,ちよだく,2020-07-25,2.0,10.0,35
95,131016,ちよだく,2020-07-26,2.0,11.0,35
96,131016,ちよだく,2020-07-27,0.0,11.0,35
97,131016,ちよだく,2020-07-28,1.0,9.0,35
98,131016,ちよだく,2020-07-29,1.0,9.0,35
99,131016,ちよだく,2020-07-30,1.0,10.0,35
100,131016,ちよだく,2020-07-31,3.0,10.0,35
101,131016,ちよだく,2020-08-01,7.0,15.0,35
102,131016,ちよだく,2020-08-02,0.0,13.0,35
103,131016,ちよだく,2020-08-03,0.0,13.0,35
104,131016,ちよだく,2020-08-04,4.0,16.0,35
105,131016,ちよだく,2020-08-05,1.0,16.0,35
106,131016,ちよだく,2020-08-06,1.0,16.0,35
107,131016,ちよだく,2020-08-07,5.0,18.0,35
108,131016,ちよだく,2020-08-08,0.0,11.0,35
109,131016,ちよだく,2020-08-09,4.0,15.0,35
110,131016,ちよだく,2020-08-10,1.0,16.0,35
111,131016,ちよだく,2020-08-11,1.0,13.0,35
112,131016,ちよだく,2020-08-12,1.0,13.0,35
113,131016,ちよだく,2020-08-13,1.0,13.0,35
114,131016,ちよだく,2020-08-14,8.0,16.0,35
115,131016,ちよだく,2020-08-15,0.0,16.0,35
116,131016,ちよだく,2020-08-16,0.0,12.0,35
117,131016,ちよだく,2020-08-17,0.0,11.0,35
118,131016,ちよだく,2020-08-18,2.0,12.0,35
119,131016,ちよだく,2020-08-19,0.0,11.0,35
120,131016,ちよだく,2020-08-20,1.0,11.0,35
121,131016,ちよだく,2020-08-21,3.0,6.0,35
122,131016,ちよだく,2020-08-22,0.0,6.0,35
123,131016,ちよだく,2020-08-23,0.0,6.0,35
124,131016,ちよだく,2020-08-24,0.0,6.0,35
125,131016,ちよだく,2020-08-25,1.0,5.0,35
126,131016,ちよだく,2020-08-26,3.0,8.0,35
127,131016,ちよだく,2020-08-27,0.0,7.0,35
128,131016,ちよだく,2020-08-28,0.0,4.0,35
129,131016,ちよだく,2020-08-29,0.0,4.0,35
130,131016,ちよだく,2020-08-30,0.0,4.0,35
131,131016,ちよだく,2020-08-31,1.0,5.0,35
132,131016,ちよだく,2020-09-01,4.0,8.0,35
133,131016,ちよだく,2020-09-02,1.0,6.0,35
134,131016,ちよだく,2020-09-03,1.0,7.0,35
135,131016,ちよだく,2020-09-04,3.0,10.0,35
136,131016,ちよだく,2020-09-05,2.0,12.0,35
137,131016,ちよだく,2020-09-06,0.0,12.0,35
138,131016,ちよだく,2020-09-07,0.0,11.0,35
139,131016,ちよだく,2020-09-08,1.0,8.0,35
140,131016,ちよだく,2020-09-09,1.0,8.0,35
141,131016,ちよだく,2020-09-10,2.0,9.0,35
142,131016,ちよだく,2020-09-11,1.0,7.0,35
143,131016,ちよだく,2020-09-12,0.0,5.0,35
144,131016,ちよだく,2020-09-13,0.0,5.0,35
145,131016,ちよだく,2020-09-14,0.0,5.0,35
146,131016,ちよだく,2020-09-15,2.0,6.0,35
147,131016,ちよだく,2020-09-16,1.0,6.0,35
148,131016,ちよだく,2020-09-17,1.0,5.0,35
149,131016,ちよだく,2020-09-18,0.0,4.0,35
150,131016,ちよだく,2020-09-19,1.0,5.0,35
151,131016,ちよだく,2020-09-20,0.0,5.0,35
152,131016,ちよだく,2020-09-21,0.0,5.0,35
153,131016,ちよだく,2020-09-22,1.0,4.0,35
154,131016,ちよだく,2020-09-23,0.0,3.0,35
155,131016,ちよだく,2020-09-24,0.0,2.0,35
156,131016,ちよだく,2020-09-25,2.0,4.0,35
157,131016,ちよだく,2020-09-26,1.0,4.0,35
158,131016,ちよだく,2020-09-27,1.0,5.0,35
159,131016,ちよだく,2020-09-28,1.0,6.0,35
160,131016,ちよだく,2020-09-29,0.0,5.0,35
161,131016,ちよだく,2020-09-30,2.0,7.0,35
162,131016,ちよだく,2020-10-01,2.0,9.0,35
163,131016,ちよだく,2020-10-02,0.0,7.0,35
164,131016,ちよだく,2020-10-03,0.0,6.0,35
165,131016,ちよだく,2020-10-04,0.0,5.0,35
166,131016,ちよだく,2020-10-05,0.0,4.0,35
167,131016,ちよだく,2020-10-06,0.0,4.0,35
168,131016,ちよだく,2020-10-07,1.0,3.0,35
169,131016,ちよだく,2020-10-08,2.0,3.0,35
170,131016,ちよだく,2020-10-09,0.0,3.0,35
171,131016,ちよだく,2020-10-10,1.0,4.0,35
172,131016,ちよだく,2020-10-11,0.0,4.0,35
173,131016,ちよだく,2020-10-12,0.0,4.0,35
174,131016,ちよだく,2020-10-13,1.0,5.0,35
175,131016,ちよだく,2020-10-14,0.0,4.0,35
176,131016,ちよだく,2020-10-15,1.0,3.0,35
177,131016,ちよだく,2020-10-16,0.0,3.0,35
178,131016,ちよだく,2020-10-17,2.0,4.0,35
179,131016,ちよだく,2020-10-18,2.0,6.0,35
180,131016,ちよだく,2020-10-19,0.0,6.0,35
181,131016,ちよだく,2020-10-20,2.0,7.0,35
182,131016,ちよだく,2020-10-21,0.0,7.0,35
183,131016,ちよだく,2020-10-22,2.0,8.0,35
184,131016,ちよだく,2020-10-23,3.0,11.0,35
185,131016,ちよだく,2020-10-24,1.0,10.0,35
186,131016,ちよだく,2020-10-25,2.0,10.0,35
187,131016,ちよだく,2020-10-26,0.0,10.0,35
188,131016,ちよだく,2020-10-27,2.0,10.0,35
189,131016,ちよだく,2020-10-28,1.0,11.0,35
190,131016,ちよだく,2020-10-29,1.0,10.0,35
191,131016,ちよだく,2020-10-30,2.0,9.0,35
192,131016,ちよだく,2020-10-31,1.0,9.0,35
193,131016,ちよだく,2020-11-01,0.0,7.0,35
194,131016,ちよだく,2020-11-02,0.0,7.0,35
195,131016,ちよだく,2020-11-03,1.0,6.0,35
196,131016,ちよだく,2020-11-04,1.0,6.0,35
197,131016,ちよだく,2020-11-05,1.0,6.0,35
198,131016,ちよだく,2020-11-06,0.0,4.0,35
199,131016,ちよだく,2020-11-07,0.0,3.0,35
200,131016,ちよだく,2020-11-08,0.0,3.0,35
201,131016,ちよだく,2020-11-09,0.0,3.0,35
202,131016,ちよだく,2020-11-10,5.0,7.0,35
203,131016,ちよだく,2020-11-11,3.0,9.0,35
204,131016,ちよだく,2020-11-12,2.0,10.0,35
205,131016,ちよだく,2020-11-13,3.0,13.0,35
206,131016,ちよだく,2020-11-14,3.0,16.0,35
207,131016,ちよだく,2020-11-15,1.0,17.0,35
208,131016,ちよだく,2020-11-16,1.0,18.0,35
209,131016,ちよだく,2020-11-17,0.0,13.0,35
210,131016,ちよだく,2020-11-18,0.0,10.0,35
211,131016,ちよだく,2020-11-19,8.0,16.0,35
212,131016,ちよだく,2020-11-20,4.0,17.0,35
213,131016,ちよだく,2020-11-21,0.0,14.0,35
214,131016,ちよだく,2020-11-22,1.0,14.0,35
215,131016,ちよだく,2020-11-23,3.0,16.0,35
216,131016,ちよだく,2020-11-24,0.0,16.0,35
217,131016,ちよだく,2020-11-25,0.0,16.0,35
218,131016,ちよだく,2020-11-26,2.0,10.0,35
219,131016,ちよだく,2020-11-27,2.0,8.0,35
220,131016,ちよだく,2020-11-28,3.0,11.0,35
221,131016,ちよだく,2020-11-29,1.0,11.0,35
222,131016,ちよだく,2020-11-30,1.0,9.0,35
223,131016,ちよだく,2020-12-01,3.0,12.0,35
224,131016,ちよだく,2020-12-02,0.0,12.0,35
225,131016,ちよだく,2020-12-03,2.0,12.0,35
226,131016,ちよだく,2020-12-04,4.0,14.0,35
227,131016,ちよだく,2020-12-05,2.0,13.0,35
228,131016,ちよだく,2020-12-06,0.0,12.0,35
229,131016,ちよだく,2020-12-07,2.0,13.0,35
230,131016,ちよだく,2020-12-08,1.0,11.0,35
231,131016,ちよだく,2020-12-09,5.0,16.0,35
232,131016,ちよだく,2020-12-10,3.0,17.0,35
233,131016,ちよだく,2020-12-11,5.0,18.0,35
234,131016,ちよだく,2020-12-12,2.0,18.0,35
235,131016,ちよだく,2020-12-13,1.0,19.0,35
236,131016,ちよだく,2020-12-14,3.0,20.0,35
237,131016,ちよだく,2020-12-15,1.0,20.0,35
238,131016,ちよだく,2020-12-16,6.0,21.0,35
239,131016,ちよだく,2020-12-17,5.0,23.0,35
240,131016,ちよだく,2020-12-18,3.0,21.0,35
241,131016,ちよだく,2020-12-19,5.0,24.0,35
242,131016,ちよだく,2020-12-20,1.0,24.0,35
243,131016,ちよだく,2020-12-21,6.0,27.0,35
244,131016,ちよだく,2020-12-22,3.0,29.0,35
245,131016,ちよだく,2020-12-23,3.0,26.0,35
246,131016,ちよだく,2020-12-24,4.0,25.0,35
247,131016,ちよだく,2020-12-25,3.0,25.0,35
248,131016,ちよだく,2020-12-26,8.0,28.0,35
249,131016,ちよだく,2020-12-27,5.0,32.0,35
250,131016,ちよだく,2020-12-28,3.0,29.0,35
251,131016,ちよだく,2020-12-29,10.0,36.0,35
252,131016,ちよだく,2020-12-30,1.0,34.0,35
253,131016,ちよだく,2020-12-31,4.0,34.0,35
254,131016,ちよだく,2021-01-01,7.0,38.0,35
255,131016,ちよだく,2021-01-02,8.0,38.0,35
256,131016,ちよだく,2021-01-03,10.0,43.0,35
257,131016,ちよだく,2021-01-04,15.0,55.0,35
258,131016,ちよだく,2021-01-05,10.0,55.0,35
259,131016,ちよだく,2021-01-06,15.0,69.0,35
260,131016,ちよだく,2021-01-07,12.0,77.0,35
261,131016,ちよだく,2021-01-08,22.0,92.0,35
262,131016,ちよだく,2021-01-09,14.0,98.0,35
263,131016,ちよだく,2021-01-10,9.0,97.0,35
264,131016,ちよだく,2021-01-11,4.0,86.0,35
265,131016,ちよだく,2021-01-12,3.0,79.0,35
266,131016,ちよだく,2021-01-13,8.0,72.0,35
267,131016,ちよだく,2021-01-14,7.0,67.0,35
268,131016,ちよだく,2021-01-15,12.0,57.0,35
269,131016,ちよだく,2021-01-16,8.0,51.0,35
270,131016,ちよだく,2021-01-17,5.0,47.0,35
271,131016,ちよだく,2021-01-18,1.0,44.0,35
272,131016,ちよだく,2021-01-19,4.0,45.0,35
273,131016,ちよだく,2021-01-20,6.0,43.0,35
274,131016,ちよだく,2021-01-21,12.0,48.0,35
275,131016,ちよだく,2021-01-22,4.0,40.0,35
276,131016,ちよだく,2021-01-23,4.0,36.0,35
277,131016,ちよだく,2021-01-24,1.0,32.0,35
278,131016,ちよだく,2021-01-25,0.0,31.0,35
279,131016,ちよだく,2021-01-26,7.0,34.0,35
280,131016,ちよだく,2021-01-27,6.0,34.0,35
281,131016,ちよだく,2021-01-28,1.0,23.0,35
282,131016,ちよだく,2021-01-29,3.0,22.0,35
283,131016,ちよだく,2021-01-30,5.0,23.0,35
284,131016,ちよだく,2021-01-31,1.0,23.0,35
285,131016,ちよだく,2021-02-01,0.0,23.0,35
286,131016,ちよだく,2021-02-02,3.0,19.0,35
287,131016,ちよだく,2021-02-03,4.0,17.0,35
288,131016,ちよだく,2021-02-04,2.0,18.0,35
289,131016,ちよだく,2021-02-05,2.0,17.0,35
290,131016,ちよだく,2021-02-06,2.0,14.0,35
291,131016,ちよだく,2021-02-07,2.0,15.0,35
292,131016,ちよだく,2021-02-08,0.0,15.0,35
293,131016,ちよだく,2021-02-09,2.0,14.0,35
294,131016,ちよだく,2021-02-10,1.0,11.0,35
295,131016,ちよだく,2021-02-11,4.0,13.0,35
296,131016,ちよだく,2021-02-12,1.0,12.0,35
297,131016,ちよだく,2021-02-13,3.0,13.0,35
298,131016,ちよだく,2021-02-14,2.0,13.0,35
299,131016,ちよだく,2021-02-15,1.0,14.0,35
300,131016,ちよだく,2021-02-16,0.0,12.0,35
301,131016,ちよだく,2021-02-17,3.0,14.0,35
302,131016,ちよだく,2021-02-18,0.0,10.0,35
303,131016,ちよだく,2021-02-19,6.0,15.0,35
304,131016,ちよだく,2021-02-20,1.0,13.0,35
305,131016,ちよだく,2021-02-21,0.0,11.0,35
306,131016,ちよだく,2021-02-22,1.0,11.0,35
307,131016,ちよだく,2021-02-23,0.0,11.0,35
308,131016,ちよだく,2021-02-24,3.0,11.0,35
309,131016,ちよだく,2021-02-25,1.0,12.0,35
310,131016,ちよだく,2021-02-26,1.0,7.0,35
311,131016,ちよだく,2021-02-27,1.0,7.0,35
